"TIME_ID","DAY_NAME","DAY_NUMBER_IN_WEEK","DAY_NUMBER_IN_MONTH","CALENDAR_WEEK_NUMBER","FISCAL_WEEK_NUMBER","WEEK_ENDING_DAY","WEEK_ENDING_DAY_ID","CALENDAR_MONTH_NUMBER","FISCAL_MONTH_NUMBER","CALENDAR_MONTH_DESC","CALENDAR_MONTH_ID","FISCAL_MONTH_DESC","FISCAL_MONTH_ID","DAYS_IN_CAL_MONTH","DAYS_IN_FIS_MONTH","END_OF_CAL_MONTH","END_OF_FIS_MONTH","CALENDAR_MONTH_NAME","FISCAL_MONTH_NAME","CALENDAR_QUARTER_DESC","CALENDAR_QUARTER_ID","FISCAL_QUARTER_DESC","FISCAL_QUARTER_ID","DAYS_IN_CAL_QUARTER","DAYS_IN_FIS_QUARTER","END_OF_CAL_QUARTER","END_OF_FIS_QUARTER","CALENDAR_QUARTER_NUMBER","FISCAL_QUARTER_NUMBER","CALENDAR_YEAR","CALENDAR_YEAR_ID","FISCAL_YEAR","FISCAL_YEAR_ID","DAYS_IN_CAL_YEAR","DAYS_IN_FIS_YEAR","END_OF_CAL_YEAR","END_OF_FIS_YEAR"
2021-04-22,"THURSDAY ",4,22,16,16,2021-04-24,20210424,4,4,"APR-21",202104,"APR-21",202104,30,30,2021-04-30,2021-04-30,"APRIL    ","APRIL    ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-04-23,"FRIDAY   ",5,23,17,17,2021-04-24,20210424,4,4,"APR-21",202104,"APR-21",202104,30,30,2021-04-30,2021-04-30,"APRIL    ","APRIL    ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-04-24,"SATURDAY ",6,24,17,17,2021-05-01,20210501,4,4,"APR-21",202104,"APR-21",202104,30,30,2021-04-30,2021-04-30,"APRIL    ","APRIL    ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-04-25,"SUNDAY   ",7,25,17,17,2021-05-01,20210501,4,4,"APR-21",202104,"APR-21",202104,30,30,2021-04-30,2021-04-30,"APRIL    ","APRIL    ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-04-26,"MONDAY   ",1,26,17,17,2021-05-01,20210501,4,4,"APR-21",202104,"APR-21",202104,30,30,2021-04-30,2021-04-30,"APRIL    ","APRIL    ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-04-27,"TUESDAY  ",2,27,17,17,2021-05-01,20210501,4,4,"APR-21",202104,"APR-21",202104,30,30,2021-04-30,2021-04-30,"APRIL    ","APRIL    ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-04-28,"WEDNESDAY",3,28,17,17,2021-05-01,20210501,4,4,"APR-21",202104,"APR-21",202104,30,30,2021-04-30,2021-04-30,"APRIL    ","APRIL    ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-04-29,"THURSDAY ",4,29,17,17,2021-05-01,20210501,4,4,"APR-21",202104,"APR-21",202104,30,30,2021-04-30,2021-04-30,"APRIL    ","APRIL    ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-04-30,"FRIDAY   ",5,30,18,18,2021-05-01,20210501,4,4,"APR-21",202104,"APR-21",202104,30,30,2021-04-30,2021-04-30,"APRIL    ","APRIL    ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-05-01,"SATURDAY ",6,1,18,18,2021-05-08,20210508,5,5,"MAY-21",202105,"MAY-21",202105,31,31,2021-05-31,2021-05-31,"MAY      ","MAY      ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-05-02,"SUNDAY   ",7,2,18,18,2021-05-08,20210508,5,5,"MAY-21",202105,"MAY-21",202105,31,31,2021-05-31,2021-05-31,"MAY      ","MAY      ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-05-03,"MONDAY   ",1,3,18,18,2021-05-08,20210508,5,5,"MAY-21",202105,"MAY-21",202105,31,31,2021-05-31,2021-05-31,"MAY      ","MAY      ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-05-04,"TUESDAY  ",2,4,18,18,2021-05-08,20210508,5,5,"MAY-21",202105,"MAY-21",202105,31,31,2021-05-31,2021-05-31,"MAY      ","MAY      ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-05-05,"WEDNESDAY",3,5,18,18,2021-05-08,20210508,5,5,"MAY-21",202105,"MAY-21",202105,31,31,2021-05-31,2021-05-31,"MAY      ","MAY      ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-05-06,"THURSDAY ",4,6,18,18,2021-05-08,20210508,5,5,"MAY-21",202105,"MAY-21",202105,31,31,2021-05-31,2021-05-31,"MAY      ","MAY      ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-05-07,"FRIDAY   ",5,7,19,19,2021-05-08,20210508,5,5,"MAY-21",202105,"MAY-21",202105,31,31,2021-05-31,2021-05-31,"MAY      ","MAY      ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-05-08,"SATURDAY ",6,8,19,19,2021-05-15,20210515,5,5,"MAY-21",202105,"MAY-21",202105,31,31,2021-05-31,2021-05-31,"MAY      ","MAY      ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-05-09,"SUNDAY   ",7,9,19,19,2021-05-15,20210515,5,5,"MAY-21",202105,"MAY-21",202105,31,31,2021-05-31,2021-05-31,"MAY      ","MAY      ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-05-10,"MONDAY   ",1,10,19,19,2021-05-15,20210515,5,5,"MAY-21",202105,"MAY-21",202105,31,31,2021-05-31,2021-05-31,"MAY      ","MAY      ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-05-11,"TUESDAY  ",2,11,19,19,2021-05-15,20210515,5,5,"MAY-21",202105,"MAY-21",202105,31,31,2021-05-31,2021-05-31,"MAY      ","MAY      ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-05-12,"WEDNESDAY",3,12,19,19,2021-05-15,20210515,5,5,"MAY-21",202105,"MAY-21",202105,31,31,2021-05-31,2021-05-31,"MAY      ","MAY      ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-05-13,"THURSDAY ",4,13,19,19,2021-05-15,20210515,5,5,"MAY-21",202105,"MAY-21",202105,31,31,2021-05-31,2021-05-31,"MAY      ","MAY      ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-05-14,"FRIDAY   ",5,14,20,20,2021-05-15,20210515,5,5,"MAY-21",202105,"MAY-21",202105,31,31,2021-05-31,2021-05-31,"MAY      ","MAY      ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-05-15,"SATURDAY ",6,15,20,20,2021-05-22,20210522,5,5,"MAY-21",202105,"MAY-21",202105,31,31,2021-05-31,2021-05-31,"MAY      ","MAY      ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-05-16,"SUNDAY   ",7,16,20,20,2021-05-22,20210522,5,5,"MAY-21",202105,"MAY-21",202105,31,31,2021-05-31,2021-05-31,"MAY      ","MAY      ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-05-17,"MONDAY   ",1,17,20,20,2021-05-22,20210522,5,5,"MAY-21",202105,"MAY-21",202105,31,31,2021-05-31,2021-05-31,"MAY      ","MAY      ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-05-18,"TUESDAY  ",2,18,20,20,2021-05-22,20210522,5,5,"MAY-21",202105,"MAY-21",202105,31,31,2021-05-31,2021-05-31,"MAY      ","MAY      ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-05-19,"WEDNESDAY",3,19,20,20,2021-05-22,20210522,5,5,"MAY-21",202105,"MAY-21",202105,31,31,2021-05-31,2021-05-31,"MAY      ","MAY      ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-05-20,"THURSDAY ",4,20,20,20,2021-05-22,20210522,5,5,"MAY-21",202105,"MAY-21",202105,31,31,2021-05-31,2021-05-31,"MAY      ","MAY      ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-03-10,"WEDNESDAY",3,10,10,10,2021-03-13,20210313,3,3,"MAR-21",202103,"MAR-21",202103,31,31,2021-03-31,2021-03-31,"MARCH    ","MARCH    ","Q1-21",20211,"Q1-21",20211,90,90,2021-03-31,2021-03-31,1,1,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-03-11,"THURSDAY ",4,11,10,10,2021-03-13,20210313,3,3,"MAR-21",202103,"MAR-21",202103,31,31,2021-03-31,2021-03-31,"MARCH    ","MARCH    ","Q1-21",20211,"Q1-21",20211,90,90,2021-03-31,2021-03-31,1,1,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-03-12,"FRIDAY   ",5,12,11,11,2021-03-13,20210313,3,3,"MAR-21",202103,"MAR-21",202103,31,31,2021-03-31,2021-03-31,"MARCH    ","MARCH    ","Q1-21",20211,"Q1-21",20211,90,90,2021-03-31,2021-03-31,1,1,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-03-13,"SATURDAY ",6,13,11,11,2021-03-20,20210320,3,3,"MAR-21",202103,"MAR-21",202103,31,31,2021-03-31,2021-03-31,"MARCH    ","MARCH    ","Q1-21",20211,"Q1-21",20211,90,90,2021-03-31,2021-03-31,1,1,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-03-14,"SUNDAY   ",7,14,11,11,2021-03-20,20210320,3,3,"MAR-21",202103,"MAR-21",202103,31,31,2021-03-31,2021-03-31,"MARCH    ","MARCH    ","Q1-21",20211,"Q1-21",20211,90,90,2021-03-31,2021-03-31,1,1,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-03-15,"MONDAY   ",1,15,11,11,2021-03-20,20210320,3,3,"MAR-21",202103,"MAR-21",202103,31,31,2021-03-31,2021-03-31,"MARCH    ","MARCH    ","Q1-21",20211,"Q1-21",20211,90,90,2021-03-31,2021-03-31,1,1,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-03-16,"TUESDAY  ",2,16,11,11,2021-03-20,20210320,3,3,"MAR-21",202103,"MAR-21",202103,31,31,2021-03-31,2021-03-31,"MARCH    ","MARCH    ","Q1-21",20211,"Q1-21",20211,90,90,2021-03-31,2021-03-31,1,1,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-03-17,"WEDNESDAY",3,17,11,11,2021-03-20,20210320,3,3,"MAR-21",202103,"MAR-21",202103,31,31,2021-03-31,2021-03-31,"MARCH    ","MARCH    ","Q1-21",20211,"Q1-21",20211,90,90,2021-03-31,2021-03-31,1,1,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-03-18,"THURSDAY ",4,18,11,11,2021-03-20,20210320,3,3,"MAR-21",202103,"MAR-21",202103,31,31,2021-03-31,2021-03-31,"MARCH    ","MARCH    ","Q1-21",20211,"Q1-21",20211,90,90,2021-03-31,2021-03-31,1,1,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-03-19,"FRIDAY   ",5,19,12,12,2021-03-20,20210320,3,3,"MAR-21",202103,"MAR-21",202103,31,31,2021-03-31,2021-03-31,"MARCH    ","MARCH    ","Q1-21",20211,"Q1-21",20211,90,90,2021-03-31,2021-03-31,1,1,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-03-20,"SATURDAY ",6,20,12,12,2021-03-27,20210327,3,3,"MAR-21",202103,"MAR-21",202103,31,31,2021-03-31,2021-03-31,"MARCH    ","MARCH    ","Q1-21",20211,"Q1-21",20211,90,90,2021-03-31,2021-03-31,1,1,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-03-21,"SUNDAY   ",7,21,12,12,2021-03-27,20210327,3,3,"MAR-21",202103,"MAR-21",202103,31,31,2021-03-31,2021-03-31,"MARCH    ","MARCH    ","Q1-21",20211,"Q1-21",20211,90,90,2021-03-31,2021-03-31,1,1,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-03-22,"MONDAY   ",1,22,12,12,2021-03-27,20210327,3,3,"MAR-21",202103,"MAR-21",202103,31,31,2021-03-31,2021-03-31,"MARCH    ","MARCH    ","Q1-21",20211,"Q1-21",20211,90,90,2021-03-31,2021-03-31,1,1,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-03-23,"TUESDAY  ",2,23,12,12,2021-03-27,20210327,3,3,"MAR-21",202103,"MAR-21",202103,31,31,2021-03-31,2021-03-31,"MARCH    ","MARCH    ","Q1-21",20211,"Q1-21",20211,90,90,2021-03-31,2021-03-31,1,1,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-03-24,"WEDNESDAY",3,24,12,12,2021-03-27,20210327,3,3,"MAR-21",202103,"MAR-21",202103,31,31,2021-03-31,2021-03-31,"MARCH    ","MARCH    ","Q1-21",20211,"Q1-21",20211,90,90,2021-03-31,2021-03-31,1,1,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-03-25,"THURSDAY ",4,25,12,12,2021-03-27,20210327,3,3,"MAR-21",202103,"MAR-21",202103,31,31,2021-03-31,2021-03-31,"MARCH    ","MARCH    ","Q1-21",20211,"Q1-21",20211,90,90,2021-03-31,2021-03-31,1,1,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-03-26,"FRIDAY   ",5,26,13,13,2021-03-27,20210327,3,3,"MAR-21",202103,"MAR-21",202103,31,31,2021-03-31,2021-03-31,"MARCH    ","MARCH    ","Q1-21",20211,"Q1-21",20211,90,90,2021-03-31,2021-03-31,1,1,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-03-27,"SATURDAY ",6,27,13,13,2021-04-03,20210403,3,3,"MAR-21",202103,"MAR-21",202103,31,31,2021-03-31,2021-03-31,"MARCH    ","MARCH    ","Q1-21",20211,"Q1-21",20211,90,90,2021-03-31,2021-03-31,1,1,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-03-28,"SUNDAY   ",7,28,13,13,2021-04-03,20210403,3,3,"MAR-21",202103,"MAR-21",202103,31,31,2021-03-31,2021-03-31,"MARCH    ","MARCH    ","Q1-21",20211,"Q1-21",20211,90,90,2021-03-31,2021-03-31,1,1,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-03-29,"MONDAY   ",1,29,13,13,2021-04-03,20210403,3,3,"MAR-21",202103,"MAR-21",202103,31,31,2021-03-31,2021-03-31,"MARCH    ","MARCH    ","Q1-21",20211,"Q1-21",20211,90,90,2021-03-31,2021-03-31,1,1,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-03-30,"TUESDAY  ",2,30,13,13,2021-04-03,20210403,3,3,"MAR-21",202103,"MAR-21",202103,31,31,2021-03-31,2021-03-31,"MARCH    ","MARCH    ","Q1-21",20211,"Q1-21",20211,90,90,2021-03-31,2021-03-31,1,1,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-03-31,"WEDNESDAY",3,31,13,13,2021-04-03,20210403,3,3,"MAR-21",202103,"MAR-21",202103,31,31,2021-03-31,2021-03-31,"MARCH    ","MARCH    ","Q1-21",20211,"Q1-21",20211,90,90,2021-03-31,2021-03-31,1,1,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-04-01,"THURSDAY ",4,1,13,13,2021-04-03,20210403,4,4,"APR-21",202104,"APR-21",202104,30,30,2021-04-30,2021-04-30,"APRIL    ","APRIL    ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-04-02,"FRIDAY   ",5,2,14,14,2021-04-03,20210403,4,4,"APR-21",202104,"APR-21",202104,30,30,2021-04-30,2021-04-30,"APRIL    ","APRIL    ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-04-03,"SATURDAY ",6,3,14,14,2021-04-10,20210410,4,4,"APR-21",202104,"APR-21",202104,30,30,2021-04-30,2021-04-30,"APRIL    ","APRIL    ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-04-04,"SUNDAY   ",7,4,14,14,2021-04-10,20210410,4,4,"APR-21",202104,"APR-21",202104,30,30,2021-04-30,2021-04-30,"APRIL    ","APRIL    ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-04-05,"MONDAY   ",1,5,14,14,2021-04-10,20210410,4,4,"APR-21",202104,"APR-21",202104,30,30,2021-04-30,2021-04-30,"APRIL    ","APRIL    ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-04-06,"TUESDAY  ",2,6,14,14,2021-04-10,20210410,4,4,"APR-21",202104,"APR-21",202104,30,30,2021-04-30,2021-04-30,"APRIL    ","APRIL    ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-04-07,"WEDNESDAY",3,7,14,14,2021-04-10,20210410,4,4,"APR-21",202104,"APR-21",202104,30,30,2021-04-30,2021-04-30,"APRIL    ","APRIL    ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-04-08,"THURSDAY ",4,8,14,14,2021-04-10,20210410,4,4,"APR-21",202104,"APR-21",202104,30,30,2021-04-30,2021-04-30,"APRIL    ","APRIL    ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-04-09,"FRIDAY   ",5,9,15,15,2021-04-10,20210410,4,4,"APR-21",202104,"APR-21",202104,30,30,2021-04-30,2021-04-30,"APRIL    ","APRIL    ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-04-10,"SATURDAY ",6,10,15,15,2021-04-17,20210417,4,4,"APR-21",202104,"APR-21",202104,30,30,2021-04-30,2021-04-30,"APRIL    ","APRIL    ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-04-11,"SUNDAY   ",7,11,15,15,2021-04-17,20210417,4,4,"APR-21",202104,"APR-21",202104,30,30,2021-04-30,2021-04-30,"APRIL    ","APRIL    ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-04-12,"MONDAY   ",1,12,15,15,2021-04-17,20210417,4,4,"APR-21",202104,"APR-21",202104,30,30,2021-04-30,2021-04-30,"APRIL    ","APRIL    ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-04-13,"TUESDAY  ",2,13,15,15,2021-04-17,20210417,4,4,"APR-21",202104,"APR-21",202104,30,30,2021-04-30,2021-04-30,"APRIL    ","APRIL    ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-04-14,"WEDNESDAY",3,14,15,15,2021-04-17,20210417,4,4,"APR-21",202104,"APR-21",202104,30,30,2021-04-30,2021-04-30,"APRIL    ","APRIL    ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-05-31,"MONDAY   ",1,31,22,22,2021-06-05,20210605,5,5,"MAY-21",202105,"MAY-21",202105,31,31,2021-05-31,2021-05-31,"MAY      ","MAY      ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-06-01,"TUESDAY  ",2,1,22,22,2021-06-05,20210605,6,6,"JUN-21",202106,"JUN-21",202106,30,30,2021-06-30,2021-06-30,"JUNE     ","JUNE     ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-06-02,"WEDNESDAY",3,2,22,22,2021-06-05,20210605,6,6,"JUN-21",202106,"JUN-21",202106,30,30,2021-06-30,2021-06-30,"JUNE     ","JUNE     ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-06-03,"THURSDAY ",4,3,22,22,2021-06-05,20210605,6,6,"JUN-21",202106,"JUN-21",202106,30,30,2021-06-30,2021-06-30,"JUNE     ","JUNE     ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-06-04,"FRIDAY   ",5,4,23,23,2021-06-05,20210605,6,6,"JUN-21",202106,"JUN-21",202106,30,30,2021-06-30,2021-06-30,"JUNE     ","JUNE     ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-06-05,"SATURDAY ",6,5,23,23,2021-06-12,20210612,6,6,"JUN-21",202106,"JUN-21",202106,30,30,2021-06-30,2021-06-30,"JUNE     ","JUNE     ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-06-06,"SUNDAY   ",7,6,23,23,2021-06-12,20210612,6,6,"JUN-21",202106,"JUN-21",202106,30,30,2021-06-30,2021-06-30,"JUNE     ","JUNE     ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-06-07,"MONDAY   ",1,7,23,23,2021-06-12,20210612,6,6,"JUN-21",202106,"JUN-21",202106,30,30,2021-06-30,2021-06-30,"JUNE     ","JUNE     ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-06-08,"TUESDAY  ",2,8,23,23,2021-06-12,20210612,6,6,"JUN-21",202106,"JUN-21",202106,30,30,2021-06-30,2021-06-30,"JUNE     ","JUNE     ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-06-09,"WEDNESDAY",3,9,23,23,2021-06-12,20210612,6,6,"JUN-21",202106,"JUN-21",202106,30,30,2021-06-30,2021-06-30,"JUNE     ","JUNE     ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-06-10,"THURSDAY ",4,10,23,23,2021-06-12,20210612,6,6,"JUN-21",202106,"JUN-21",202106,30,30,2021-06-30,2021-06-30,"JUNE     ","JUNE     ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-06-11,"FRIDAY   ",5,11,24,24,2021-06-12,20210612,6,6,"JUN-21",202106,"JUN-21",202106,30,30,2021-06-30,2021-06-30,"JUNE     ","JUNE     ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-06-12,"SATURDAY ",6,12,24,24,2021-06-19,20210619,6,6,"JUN-21",202106,"JUN-21",202106,30,30,2021-06-30,2021-06-30,"JUNE     ","JUNE     ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-06-13,"SUNDAY   ",7,13,24,24,2021-06-19,20210619,6,6,"JUN-21",202106,"JUN-21",202106,30,30,2021-06-30,2021-06-30,"JUNE     ","JUNE     ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-06-14,"MONDAY   ",1,14,24,24,2021-06-19,20210619,6,6,"JUN-21",202106,"JUN-21",202106,30,30,2021-06-30,2021-06-30,"JUNE     ","JUNE     ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-06-15,"TUESDAY  ",2,15,24,24,2021-06-19,20210619,6,6,"JUN-21",202106,"JUN-21",202106,30,30,2021-06-30,2021-06-30,"JUNE     ","JUNE     ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-06-16,"WEDNESDAY",3,16,24,24,2021-06-19,20210619,6,6,"JUN-21",202106,"JUN-21",202106,30,30,2021-06-30,2021-06-30,"JUNE     ","JUNE     ","Q2-21",20212,"Q2-21",20212,90,90,2021-06-30,2021-06-30,2,2,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
